date,open,high,low,close,volume
2025-12-21,2976.7,3012.25,2943,3001.42,11178096676
2025-12-22,3001.37,3075.84,2962.08,3007.69,21453213168
2025-12-23,3007.62,3033.98,2900,2962.85,21453213168
2025-12-24,2962.71,2976.3,2886.35,2945.07,13984770325
2025-12-25,2944.96,2969.34,2889.03,2902.34,18562196049
2025-12-26,2902.34,2991.8,2892.35,2925.43,18562196049
2025-12-27,2925.58,2958.84,2915.39,2946.6,9227601389
2025-12-28,2946.34,2958.89,2923.24,2948.92,9227601389
2025-12-29,2948.91,3054.7,2907.07,2934.19,25957694515
2025-12-30,2934.18,3005.9,2915.01,2970.42,18816704381
2025-12-31,2970.42,3024.29,2958.07,2966.84,16451891101
2026-01-01,2966.68,3006.97,2966.2,3000.41,10268796662
2026-01-02,3000.41,3148.99,2988.41,3125.24,25242778003
2026-01-03,3124.62,3135.93,3075.2,3125.43,11460707919
2026-01-04,3125.53,3166.32,3117.71,3143.14,13890479323
2026-01-05,3143.15,3264.66,3132.79,3225.19,27211995956
2026-01-06,3225.19,3307.72,3181.62,3295.59,27853981622
2026-01-07,3295.58,3295.83,3121.68,3165.64,22665982583
2026-01-08,3165.67,3182,3050.2,3104.3,22760237888
2026-01-09,3104.29,3145.01,3053.69,3084.31,18879517395
2026-01-10,3084.3,3101.47,3074,3082.39,6960662969
2026-01-11,3082.4,3142.41,3080.29,3118.65,10497219711
2026-01-12,3118.82,3167.27,3062.02,3091.94,27237310134
2026-01-13,3091.94,3375,3087.93,3323.38,33926411912
2026-01-14,3323.37,3405.03,3278.45,3354.82,33926411912
2026-01-15,3354.82,3384.32,3270.58,3317.98,27598686935
2026-01-16,3317.98,3326.59,3250.83,3294.88,22732887284
2026-01-17,3294.87,3329.02,3282.3,3309.33,13557863288
2026-01-18,3309,3367.65,3276.92,3282.55,13557863288
2026-01-19,3282.5,3282.71,3162.86,3187.51,27956112545
2026-01-20,3187.17,3198.16,2912.52,2936.5,32985301273
2026-01-21,2936.5,3066.65,2863.4,2979.6,35797876195
2026-01-22,2979.59,3035.84,2902.91,2949.36,21993593333
2026-01-23,2949.36,3015,2888.01,2952.77,22417700837
2026-01-24,2952.76,2966.14,2939.8,2948.86,8198666763
2026-01-25,2948.85,2956.13,2783.26,2814.28,22414089670
2026-01-26,2814.19,2948.49,2809.43,2926.85,29668620102
2026-01-27,2926.89,3031.39,2895.61,3021.91,29668620102
2026-01-28,3021.9,3041.67,2979.21,3006.17,27976005223
2026-01-29,3006.17,3009.5,2750.36,2817.79,37487198041
2026-01-30,2817.78,2824.54,2632.39,2702.69,41877689970
2026-01-31,2702.68,2710.09,2238.74,2449.36,47569532203
2026-02-01,2449.44,2473.86,2218.57,2268.18,40358630560
2026-02-02,2268.24,2395.59,2156.25,2345.11,48844346396
2026-02-03,2344.8,2357.76,2108.24,2230.48,47906083919
2026-02-04,2230.48,2292.56,2072.57,2143.57,45219604814
2026-02-05,2143.2,2169.01,1814.19,1823.2,60381662655
2026-02-06,1823.11,2092.83,1742.79,2061.95,64998454203
2026-02-07,2061.95,2119.74,1993.46,2086.17,41145430304
2026-02-08,2086.19,2150,2064.96,2088.42,19541713443
2026-02-09,2088.36,2146.76,2006.88,2103.83,26750982266
2026-02-10,2103.83,2123.22,1988,2021.71,23922680362
2026-02-11,2021.7,2031.41,1901.31,1939.45,23922680362
2026-02-12,1939.9,2000.29,1895.56,1946.11,20412430639
2026-02-13,1946.11,2072.06,1923.2,2047.48,20412430639
2026-02-14,2047.58,2106.41,2041.04,2085.4,31030538835
2026-02-15,2085.47,2101.78,1927.48,1965.36,31030538835
2026-02-16,1965.48,2022.48,1936.44,1997.28,19219250473
2026-02-17,1997.28,2015.5,1940.16,1990.83,20929890501
2026-02-18,1990.84,2038.2,1922.59,1955.01,20187307041
2026-02-19,1955.04,1986.59,1905.12,1948.16,17380103826
2026-02-20,1948.19,1981.39,1922.31,1968.13,21682976627
2026-02-21,1968.14,1995,1955.04,1973,11561261802
2026-02-22,1972.93,1982.78,1934.04,1956.84,9488829492
2026-02-23,1956.96,1958.13,1836.96,1855.52,23731172668
2026-02-24,1855.53,1868.92,1800.09,1851.94,18475122228
2026-02-25,1852,2148.44,1845.98,2057.71,27717195805
2026-02-26,2057.7,2083.57,1975.11,2027.9,23327720766
2026-02-27,2027.59,2063.99,1887.04,1929.61,21136821039
2026-02-28,1929.61,1984.9,1835.46,1964.71,21675923669
2026-03-01,1964.7,2054.56,1907.99,1939.68,23649071468
2026-03-02,1939.67,2089.49,1920,2027.49,26235436166
2026-03-03,2027.59,2041.93,1927.75,1982.87,33610946768
2026-03-04,1982.96,2200,1942.58,2127.61,33610946768
2026-03-05,2127.6,2164.34,2054.4,2072.99,33610946768
2026-03-06,2073.19,2093.4,1955.49,1978.49,19733648079
2026-03-07,1978.49,1996.51,1948.09,1969.61,16314032554
2026-03-08,1969.61,2008.09,1911.64,1936.93,16314032554
2026-03-09,1936.97,2054.09,1929.61,1993.19,24015826480
2026-03-10,1993.18,2088.83,1991.09,2036.8,23552353781
2026-03-11,2037,2086.49,2007,2052.25,19031715359
2026-03-12,2052.42,2096.09,2018.15,2074,20624954899
2026-03-13,2073.78,2211.62,2070.09,2092.81,29345212033
2026-03-14,2092.81,2106.06,2061.91,2096.7,10073411269
2026-03-15,2096.7,2203.09,2083.87,2178.67,15333885132
2026-03-16,2178.6,2386.23,2165,2352.94,38938369545
2026-03-17,2352.94,2376.79,2296.2,2318.03,26737564550
2026-03-18,2318.15,2351.09,2153,2203.47,25617966362
2026-03-19,2203.46,2233.69,2098.94,2137.98,24090913749
2026-03-20,2137.65,2176.62,2115.85,2145.89,17970488517
2026-03-21,2145.89,2167.71,2070.71,2084.64,8654913047
2026-03-22,2084.61,2126.45,2025.65,2053.49,16438149794
2026-03-23,2053.36,2198.32,2022.32,2151.71,28509077302
2026-03-24,2151.7,2175.42,2101.61,2155.56,18389631713
2026-03-25,2155.55,2199.81,2145.64,2167.98,17086301657
2026-03-26,2167.98,2171.39,2032.63,2058.74,18628112246
2026-03-27,2058.74,2076.09,1970.04,1991.55,19453998121
2026-03-28,1991.55,2044.47,1981.05,1992.98,8641221084
2026-03-29,1992.98,2017.77,1937.59,1982.96,9451184647
2026-03-30,1983.04,2083.73,1978.46,2024.6,21278561395
2026-03-31,2024.58,2121.66,2010.09,2103.61,21278561395
2026-04-01,2103.41,2167.56,2080.26,2140.21,19542997434
2026-04-02,2140.1,2159.16,2015.85,2056.78,18847170816
2026-04-03,2056.78,2081.74,2040.65,2053.52,9609678843
2026-04-04,2053.5,2083.32,2043.9,2065.17,9928800793
2026-04-05,2065.14,2122.79,2020.97,2109.24,9928800793
2026-04-06,2109.33,2174.86,2087.83,2107.39,22588914083
2026-04-07,2107.25,2272.86,2059.82,2239.68,22588914083
2026-04-08,2239.61,2271.6,2179.99,2190.24,22588914083
2026-04-09,2190.23,2245.9,2156.8,2190.15,21469476310
2026-04-10,2190.3,2301.64,2175.99,2246.29,17131968712
2026-04-11,2246.28,2330.56,2230.01,2285.79,15307071617
2026-04-12,2285.79,2289.58,2175.89,2191.8,15307071617
2026-04-13,2191.77,2395,2174.31,2370.28,25185167270
2026-04-14,2370.27,2417.4,2304.1,2323.58,25185167270
2026-04-15,2323.5,2387.08,2308.66,2360.6,20602833116
2026-04-16,2360.64,2370.34,2285.32,2348.61,26467618336
2026-04-17,2348.61,2466.5,2317.02,2419.81,26467618336
2026-04-18,2419.8,2428.51,2339.8,2351.36,17083701612
2026-04-19,2351.38,2356.7,2252.06,2263.89,17735989248
2026-04-20,2263.9,2347.8,2260.51,2314.79,19084768822
2026-04-21,2314.64,2339.58,2284.66,2328,19084768822
2026-04-22,2328,2425,2313.5,2375.21,22465555335
2026-04-23,2375.3,2383.04,2285.26,2331.08,22465555335
2026-04-24,2331.2,2338.55,2299.87,2315.81,13371168064
2026-04-25,2315.8,2323.79,2301.18,2319.97,6545621782
2026-04-26,2319.93,2405,2307.01,2370.47,12724744192
2026-04-27,2370.47,2405.01,2263.8,2303.44,17879618684
2026-04-28,2303.59,2310.97,2256.82,2289.29,21884731493
2026-04-29,2289.28,2347.49,2218.65,2251.85,21999552512
2026-04-30,2251.98,2278.5,2230.15,2256.8,13243880777
2026-05-01,2256.8,2326.59,2256.34,2295.54,13243880777
2026-05-02,2295.54,2342.22,2292.7,2316.89,9861070993
2026-05-03,2316.88,2356.38,2297.59,2322.5,14334311424
2026-05-04,2322.48,2399.68,2308.36,2346.95,25497505008
2026-05-05,2346.96,2400.16,2344.76,2360.5,22745786496
2026-05-06,2360.5,2424,2337.12,2350.66,23757402112
2026-05-07,2350.65,2352.47,2279.69,2290.81,23409823896
2026-05-08,2290.81,2321.44,2269.55,2307.24,20013463010
2026-05-09,2307.24,2337.83,2299.57,2326.16,19587186882
